id,order,x,y,z
5048,1,-2670328.337487268,-4469700.189867276,3671594.257947974
5048,2,-2670324.995135787,-4469696.518206623,3671591.145042217
5049,0,-2670324.234322866,-4469696.746092528,3671590.434481387
5049,1,-2670325.483379568,-4469698.421510861,3671592.3085201494
5049,2,-2670324.995135787,-4469696.518206623,3671591.145042217
5050,0,-2670325.483379568,-4469698.421510861,3671592.3085201494
5050,1,-2670324.124066017,-4469695.935573654,3671590.976022058
5050,2,-2670324.995135787,-4469696.518206623,3671591.145042217
5051,0,-2670330.2894862457,-4469703.522638416,3671577.3982507354
5051,1,-2670330.7298170677,-4469704.021659323,3671576.6148425885
5051,2,-2670329.7374468395,-4469704.322473156,3671576.7780705383
5052,0,-2670329.2208868377,-4469703.933564568,3671577.7079816456
5052,1,-2670330.2894862457,-4469703.522638416,3671577.3982507354
5052,2,-2670329.7374468395,-4469704.322473156,3671576.7780705383
5053,0,-2670329.4256467493,-4469705.018481701,3671576.213515539
5053,1,-2670328.6206640075,-4469704.639171819,3671577.184736602
5053,2,-2670329.7374468395,-4469704.322473156,3671576.7780705383
5054,0,-2670328.6206640075,-4469704.639171819,3671577.184736602
5054,1,-2670329.2208868377,-4469703.933564568,3671577.7079816456
5054,2,-2670329.7374468395,-4469704.322473156,3671576.7780705383
5055,0,-2670330.2126938007,-4469704.854107564,3671575.843617693
5055,1,-2670329.4256467493,-4469705.018481701,3671576.213515539
5055,2,-2670329.7374468395,-4469704.322473156,3671576.7780705383
5056,0,-2670330.7298170677,-4469704.021659323,3671576.6148425885
5056,1,-2670330.2126938007,-4469704.854107564,3671575.843617693
5056,2,-2670329.7374468395,-4469704.322473156,3671576.7780705383
5057,0,-2670309.894376361,-4469717.847990162,3671579.3545253156
5057,1,-2670310.2514920984,-4469717.951312721,3671578.781521059
5057,2,-2670308.1596330428,-4469717.592733184,3671577.893405168
5058,0,-2670310.2514920984,-4469717.951312721,3671578.781521059
5058,1,-2670309.018794711,-4469717.069844805,3671577.0066279983
5058,2,-2670308.1596330428,-4469717.592733184,3671577.893405168
5059,0,-2670309.018794711,-4469717.069844805,3671577.0066279983
5059,1,-2670309.179385316,-4469718.930198577,3671578.5451585017
5059,2,-2670308.1596330428,-4469717.592733184,3671577.893405168
5060,0,-2670307.412407088,-4469716.944025317,3671578.2848962187
5060,1,-2670309.894376361,-4469717.847990162,3671579.3545253156
5060,2,-2670308.1596330428,-4469717.592733184,3671577.893405168
5061,0,-2670309.179385316,-4469718.930198577,3671578.5451585017
5061,1,-2670307.0980375484,-4469717.918767236,3671578.179797797
5061,2,-2670308.1596330428,-4469717.592733184,3671577.893405168
5062,0,-2670307.0980375484,-4469717.918767236,3671578.179797797
5062,1,-2670307.412407088,-4469716.944025317,3671578.2848962187
5062,2,-2670308.1596330428,-4469717.592733184,3671577.893405168
5063,0,-2670308.620737919,-4469719.082748622,3671574.9118921333
5063,1,-2670308.565582332,-4469718.873843856,3671575.342572962
5063,2,-2670310.8251141724,-4469721.972062067,3671578.013733975
5064,0,-2670308.565582332,-4469718.873843856,3671575.342572962
5064,1,-2670310.5247726473,-4469720.734493668,3671577.896111396
5064,2,-2670310.8251141724,-4469721.972062067,3671578.013733975
5065,0,-2670309.974581106,-4469720.978384068,3671578.2578426045
5065,1,-2670310.5247726473,-4469720.734493668,3671577.896111396
5065,2,-2670310.8251141724,-4469721.972062067,3671578.013733975
5066,0,-2670308.6623925734,-4469719.585630501,3671574.221841577
5066,1,-2670308.918310214,-4469721.08343417,3671576.2681251015
5066,2,-2670310.8251141724,-4469721.972062067,3671578.013733975
5067,0,-2670308.6623925734,-4469719.585630501,3671574.221841577
5067,1,-2670308.620737919,-4469719.082748622,3671574.9118921333
5067,2,-2670310.8251141724,-4469721.972062067,3671578.013733975
5068,0,-2670314.6779993004,-4469707.397210781,3671584.6318673925
5068,1,-2670315.5653549177,-4469707.146495056,3671584.2248065774
5068,2,-2670314.5711548394,-4469707.740906185,3671584.12068839
5069,0,-2670315.5653549177,-4469707.146495056,3671584.2248065774
5069,1,-2670314.8868178725,-4469707.99010235,3671583.6430901256
5069,2,-2670314.5711548394,-4469707.740906185,3671584.12068839
5070,0,-2670313.692833574,-4469707.864330142,3671584.8479068237
5070,1,-2670314.0316507765,-4469707.447925007,3671585.037548002
5070,2,-2670314.5711548394,-4469707.740906185,3671584.12068839
5071,0,-2670314.0316507765,-4469707.447925007,3671585.037548002
5071,1,-2670314.6779993004,-4469707.397210781,3671584.6318673925
5071,2,-2670314.5711548394,-4469707.740906185,3671584.12068839
5072,0,-2670314.8868178725,-4469707.99010235,3671583.6430901256
5072,1,-2670314.092582317,-4469708.290774371,3671583.8706310657
5072,2,-2670314.5711548394,-4469707.740906185,3671584.12068839
5073,0,-2670314.092582317,-4469708.290774371,3671583.8706310657
5073,1,-2670313.692833574,-4469707.864330142,3671584.8479068237
5073,2,-2670314.5711548394,-4469707.740906185,3671584.12068839
5074,0,-2670333.128415636,-4469702.685322043,3671587.761363679
5074,1,-2670333.7147573656,-4469701.995039775,3671588.276103727
5074,2,-2670333.404887494,-4469702.761262078,3671587.435219024
5075,0,-2670333.7147573656,-4469701.995039775,3671588.276103727
5075,1,-2670334.4807634167,-4469702.515069231,3671587.128327318
5075,2,-2670333.404887494,-4469702.761262078,3671587.435219024
5076,0,-2670332.831732168,-4469703.928380483,3671586.265222584
5076,1,-2670332.19684367,-4469703.099790408,3671587.7950493214
5076,2,-2670333.404887494,-4469702.761262078,3671587.435219024
5077,0,-2670332.19684367,-4469703.099790408,3671587.7950493214
5077,1,-2670333.128415636,-4469702.685322043,3671587.761363679
5077,2,-2670333.404887494,-4469702.761262078,3671587.435219024
5078,0,-2670310.4709440195,-4469706.0627877265,3671589.458041438
5078,1,-2670309.888764978,-4469706.943546715,3671588.727225971
5078,2,-2670309.436161582,-4469706.505755162,3671589.6527585075
5079,0,-2670308.817805657,-4469707.221262001,3671589.165192662
5079,1,-2670308.5744835376,-4469706.75370532,3671589.871854668
5079,2,-2670309.436161582,-4469706.505755162,3671589.6527585075
5080,0,-2670309.888764978,-4469706.943546715,3671588.727225971
5080,1,-2670308.817805657,-4469707.221262001,3671589.165192662
5080,2,-2670309.436161582,-4469706.505755162,3671589.6527585075
5081,0,-2670308.5744835376,-4469706.75370532,3671589.871854668
5081,1,-2670308.9849630333,-4469706.030062954,3671590.519455536
5081,2,-2670309.436161582,-4469706.505755162,3671589.6527585075
5082,0,-2670308.9849630333,-4469706.030062954,3671590.519455536
5082,1,-2670310.4709440195,-4469706.0627877265,3671589.458041438
5082,2,-2670309.436161582,-4469706.505755162,3671589.6527585075
5083,0,-2670337.228160419,-4469704.023576814,3671583.1289932113
5083,1,-2670337.5355268135,-4469703.373551279,3671583.572041738
5083,2,-2670338.049445784,-4469703.802938568,3671582.8369456553
5084,0,-2670337.5355268135,-4469703.373551279,3671583.572041738
5084,1,-2670338.4515662207,-4469702.897902734,3671583.6062859586
5084,2,-2670338.049445784,-4469703.802938568,3671582.8369456553
5085,0,-2670338.4515662207,-4469702.897902734,3671583.6062859586
5085,1,-2670338.705629379,-4469703.329187532,3671583.004825058
5085,2,-2670338.049445784,-4469703.802938568,3671582.8369456553
5086,0,-2670337.284878469,-4469704.494042071,3671582.4499871815
5086,1,-2670337.228160419,-4469704.023576814,3671583.1289932113
5086,2,-2670338.049445784,-4469703.802938568,3671582.8369456553
5087,0,-2670337.8606537697,-4469704.520964201,3671582.0877875374
5087,1,-2670337.284878469,-4469704.494042071,3671582.4499871815
5087,2,-2670338.049445784,-4469703.802938568,3671582.8369456553
5088,0,-2670338.705629379,-4469703.329187532,3671583.004825058
5088,1,-2670338.669440658,-4469704.063670843,3671582.177329577
5088,2,-2670338.049445784,-4469703.802938568,3671582.8369456553
5089,0,-2670338.669440658,-4469704.063670843,3671582.177329577
5089,1,-2670337.8606537697,-4469704.520964201,3671582.0877875374
5089,2,-2670338.049445784,-4469703.802938568,3671582.8369456553
5090,0,-2670349.1612761496,-4469698.915211281,3671580.286915998
5090,1,-2670349.3786359653,-4469698.665910121,3671579.9649004447
5090,2,-2670346.8887114627,-4469694.941088926,3671576.0585146695
5091,0,-2670348.6677544215,-4469699.447663637,3671580.2414810294
5091,1,-2670349.1612761496,-4469698.915211281,3671580.286915998
5091,2,-2670346.8887114627,-4469694.941088926,3671576.0585146695
5092,0,-2670349.0271457774,-4469697.321305612,3671578.009711334
5092,1,-2670346.9838682255,-4469695.178810975,3671575.68501235
5092,2,-2670346.8887114627,-4469694.941088926,3671576.0585146695
5093,0,-2670349.3786359653,-4469698.665910121,3671579.9649004447
5093,1,-2670349.0271457774,-4469697.321305612,3671578.009711334
5093,2,-2670346.8887114627,-4469694.941088926,3671576.0585146695
5094,0,-2670315.909505073,-4469697.893183672,3671595.0968426433
5094,1,-2670315.9889495596,-4469697.556184889,3671595.4296892327
5094,2,-2670317.219023972,-4469697.467310878,3671594.613843546
5095,0,-2670316.5813636007,-4469698.361115095,3671594.1146487133
5095,1,-2670315.909505073,-4469697.893183672,3671595.0968426433
5095,2,-2670317.219023972,-4469697.467310878,3671594.613843546
5096,0,-2670318.3684770362,-4469697.565135505,3671593.595928536
5096,1,-2670316.5813636007,-4469698.361115095,3671594.1146487133
5096,2,-2670317.219023972,-4469697.467310878,3671594.613843546
5097,0,-2670318.294085822,-4469697.046864466,3671594.2764093117
5097,1,-2670318.3684770362,-4469697.565135505,3671593.595928536
5097,2,-2670317.219023972,-4469697.467310878,3671594.613843546
5098,0,-2670315.9889495596,-4469697.556184889,3671595.4296892327
5098,1,-2670316.7094818186,-4469696.977422667,3671595.6089626667
5098,2,-2670317.219023972,-4469697.467310878,3671594.613843546
5099,0,-2670316.7094818186,-4469696.977422667,3671595.6089626667
5099,1,-2670317.2335011954,-4469696.993569976,3671595.1589894053
5099,2,-2670317.219023972,-4469697.467310878,3671594.613843546
5100,0,-2670317.2335011954,-4469696.993569976,3671595.1589894053
5100,1,-2670318.025876011,-4469696.621111747,3671595.1578041525
5100,2,-2670317.219023972,-4469697.467310878,3671594.613843546
5101,0,-2670318.025876011,-4469696.621111747,3671595.1578041525
5101,1,-2670318.294085822,-4469697.046864466,3671594.2764093117
5101,2,-2670317.219023972,-4469697.467310878,3671594.613843546
5102,0,-2670334.578900747,-4469709.794469895,3671568.321186143
5102,1,-2670334.421218355,-4469710.498062313,3671567.3424178576
5102,2,-2670333.9642981254,-4469710.453980594,3671567.6913181646
5103,0,-2670333.3887251453,-4469710.192169629,3671568.441072981
5103,1,-2670334.578900747,-4469709.794469895,3671568.321186143
5103,2,-2670333.9642981254,-4469710.453980594,3671567.6913181646
5104,0,-2670334.421218355,-4469710.498062313,3671567.3424178576
5104,1,-2670333.4337858227,-4469711.530568358,3671566.8763876166
5104,2,-2670333.9642981254,-4469710.453980594,3671567.6913181646
5105,0,-2670331.5111287064,-4469690.446715499,3671592.29340434
5105,1,-2670330.957671869,-4469691.300540977,3671591.643515152
5105,2,-2670330.3459343235,-4469690.857387003,3671592.725063258
5106,0,-2670330.957671869,-4469691.300540977,3671591.643515152
5106,1,-2670330.1607579347,-4469691.522564796,3671591.9335518316
5106,2,-2670330.3459343235,-4469690.857387003,3671592.725063258
5107,0,-2670330.079561766,-4469690.368204607,3671593.336326891
5107,1,-2670330.9067732575,-4469689.878628794,3671593.278840322
5107,2,-2670330.3459343235,-4469690.857387003,3671592.725063258
5108,0,-2670330.9067732575,-4469689.878628794,3671593.278840322
5108,1,-2670331.5111287064,-4469690.446715499,3671592.29340434
5108,2,-2670330.3459343235,-4469690.857387003,3671592.725063258
5109,0,-2670329.6474202205,-4469691.136937122,3671592.805335896
5109,1,-2670330.079561766,-4469690.368204607,3671593.336326891
5109,2,-2670330.3459343235,-4469690.857387003,3671592.725063258
5110,0,-2670330.1607579347,-4469691.522564796,3671591.9335518316
5110,1,-2670329.6474202205,-4469691.136937122,3671592.805335896
5110,2,-2670330.3459343235,-4469690.857387003,3671592.725063258
5111,0,-2670333.635012484,-4469704.614231492,3671584.8381628217
5111,1,-2670332.627486819,-4469704.734956644,3671585.489250189
5111,2,-2670333.7161055156,-4469703.956178413,3671585.7653683224
5112,0,-2670332.627486819,-4469704.734956644,3671585.489250189
5112,1,-2670333.2518484467,-4469703.900239332,3671586.1166312066
5112,2,-2670333.7161055156,-4469703.956178413,3671585.7653683224
5113,0,-2670334.5754088797,-4469704.156057633,3671584.781851198
5113,1,-2670333.635012484,-4469704.614231492,3671584.8381628217
5113,2,-2670333.7161055156,-4469703.956178413,3671585.7653683224
5114,0,-2670334.3660368538,-4469703.4872286795,3671585.8110316354
5114,1,-2670334.5754088797,-4469704.156057633,3671584.781851198
5114,2,-2670333.7161055156,-4469703.956178413,3671585.7653683224
5115,0,-2670317.4997387794,-4469693.767824892,3671598.798321509
5115,1,-2670318.0683133285,-4469693.947136833,3671598.205222836
5115,2,-2670317.7302086228,-4469694.252852875,3671598.0970962895
5116,0,-2670316.668362563,-4469694.631873202,3671598.267772355
5116,1,-2670317.4997387794,-4469693.767824892,3671598.798321509
5116,2,-2670317.7302086228,-4469694.252852875,3671598.0970962895
5117,0,-2670318.0683133285,-4469693.947136833,3671598.205222836
5117,1,-2670318.3510509403,-4469694.567142055,3671597.2857329934
5117,2,-2670317.7302086228,-4469694.252852875,3671598.0970962895
5118,0,-2670342.122358425,-4469692.060842127,3671582.98541941
5118,1,-2670343.684696146,-4469691.750131638,3671582.2150246995
5118,2,-2670343.4009851967,-4469692.193538561,3671581.8665414676
5119,0,-2670342.2162120007,-4469692.700276629,3671582.127079025
5119,1,-2670342.122358425,-4469692.060842127,3671582.98541941
5119,2,-2670343.4009851967,-4469692.193538561,3671581.8665414676
5120,0,-2670342.794896805,-4469693.015208834,3671581.1035348116
5120,1,-2670342.2162120007,-4469692.700276629,3671582.127079025
5120,2,-2670343.4009851967,-4469692.193538561,3671581.8665414676
5121,0,-2670343.780515526,-4469692.657771613,3671580.7199714114
5121,1,-2670342.794896805,-4469693.015208834,3671581.1035348116
5121,2,-2670343.4009851967,-4469692.193538561,3671581.8665414676
5122,0,-2670344.2863644976,-4469692.485823622,3671580.666059475
5122,1,-2670343.780515526,-4469692.657771613,3671580.7199714114
5122,2,-2670343.4009851967,-4469692.193538561,3671581.8665414676
5123,0,-2670343.684696146,-4469691.750131638,3671582.2150246995
5123,1,-2670344.2863644976,-4469692.485823622,3671580.666059475
5123,2,-2670343.4009851967,-4469692.193538561,3671581.8665414676
5124,0,-2670330.148326988,-4469716.478674994,3671562.8865301646
5124,1,-2670329.1046141353,-4469716.847795539,3671563.0215278124
5124,2,-2670329.8040121426,-4469715.857284869,3671563.90402665
5125,0,-2670329.1046141353,-4469716.847795539,3671563.0215278124
5125,1,-2670329.1151468107,-4469715.932602703,3671564.2588528213
5125,2,-2670329.8040121426,-4469715.857284869,3671563.90402665
5126,0,-2670329.26399793,-4469715.518971595,3671564.634224865
5126,1,-2670330.306277501,-4469715.219926759,3671564.380970028
5126,2,-2670329.8040121426,-4469715.857284869,3671563.90402665
5127,0,-2670329.1151468107,-4469715.932602703,3671564.2588528213
5127,1,-2670329.26399793,-4469715.518971595,3671564.634224865
5127,2,-2670329.8040121426,-4469715.857284869,3671563.90402665
5128,0,-2670330.6755968826,-4469715.58228413,3671563.537723123
5128,1,-2670330.148326988,-4469716.478674994,3671562.8865301646
5128,2,-2670329.8040121426,-4469715.857284869,3671563.90402665
5129,0,-2670330.306277501,-4469715.219926759,3671564.380970028
5129,1,-2670330.6755968826,-4469715.58228413,3671563.537723123
5129,2,-2670329.8040121426,-4469715.857284869,3671563.90402665
5130,0,-2670356.0451672594,-4469693.63986974,3671570.8778914227
5130,1,-2670356.4919156265,-4469694.1776305875,3671569.8011386553
5130,2,-2670355.3647792004,-4469694.641863979,3671569.985058227
5131,0,-2670355.013211469,-4469693.9909544485,3671571.0434892043
5131,1,-2670356.0451672594,-4469693.63986974,3671570.8778914227
5131,2,-2670355.3647792004,-4469694.641863979,3671569.985058227
5132,0,-2670353.7682294454,-4469695.144056651,3671570.721379619
5132,1,-2670355.013211469,-4469693.9909544485,3671571.0434892043
5132,2,-2670355.3647792004,-4469694.641863979,3671569.985058227
5133,0,-2670354.4753125357,-4469695.438734785,3671569.698651268
5133,1,-2670353.7682294454,-4469695.144056651,3671570.721379619
5133,2,-2670355.3647792004,-4469694.641863979,3671569.985058227
5134,0,-2670355.1475614165,-4469695.285578008,3671569.536333228
5134,1,-2670354.4753125357,-4469695.438734785,3671569.698651268
5134,2,-2670355.3647792004,-4469694.641863979,3671569.985058227
5135,0,-2670356.023563714,-4469694.980677941,3671569.2029875075
5135,1,-2670355.1475614165,-4469695.285578008,3671569.536333228
5135,2,-2670355.3647792004,-4469694.641863979,3671569.985058227
5136,0,-2670356.4919156265,-4469694.1776305875,3671569.8011386553
5136,1,-2670356.023563714,-4469694.980677941,3671569.2029875075
5136,2,-2670355.3647792004,-4469694.641863979,3671569.985058227
5137,0,-2670329.594443478,-4469709.398804156,3671572.2283766842
5137,1,-2670331.0931095267,-4469708.8844257835,3671571.8884878354
5137,2,-2670330.3878240017,-4469709.776918092,3671571.215156417
5138,0,-2670331.294467085,-4469708.96643304,3671571.4019719516
5138,1,-2670330.78258186,-4469709.775848656,3671570.8275682204
5138,2,-2670330.3878240017,-4469709.776918092,3671571.215156417
5139,0,-2670331.0931095267,-4469708.8844257835,3671571.8884878354
5139,1,-2670331.294467085,-4469708.96643304,3671571.4019719516
5139,2,-2670330.3878240017,-4469709.776918092,3671571.215156417
5140,0,-2670329.5422235825,-4469710.010683099,3671571.3706934974
5140,1,-2670329.594443478,-4469709.398804156,3671572.2283766842
5140,2,-2670330.3878240017,-4469709.776918092,3671571.215156417
5141,0,-2670330.6460215906,-4469709.944769952,3671570.5319343046
5141,1,-2670330.0433991323,-4469710.486567277,3671570.363993342
5141,2,-2670330.3878240017,-4469709.776918092,3671571.215156417
5142,0,-2670330.0433991323,-4469710.486567277,3671570.363993342
5142,1,-2670329.5422235825,-4469710.010683099,3671571.3706934974
5142,2,-2670330.3878240017,-4469709.776918092,3671571.215156417
5143,0,-2670330.78258186,-4469709.775848656,3671570.8275682204
5143,1,-2670330.6460215906,-4469709.944769952,3671570.5319343046
5143,2,-2670330.3878240017,-4469709.776918092,3671571.215156417
5144,0,-2670325.5633721896,-4469695.805649364,3671591.8725541546
5144,1,-2670325.5930500827,-4469695.4540750375,3671591.343388091
5144,2,-2670328.4782057167,-4469699.892728897,3671594.515595301
5145,0,-2670328.337487268,-4469700.189867276,3671594.257947974
5145,1,-2670326.7636964694,-4469698.930126729,3671593.7570369546
5145,2,-2670328.4782057167,-4469699.892728897,3671594.515595301
5146,0,-2670326.7636964694,-4469698.930126729,3671593.7570369546
5146,1,-2670327.1426819763,-4469698.507213746,3671594.0810008417
5146,2,-2670328.4782057167,-4469699.892728897,3671594.515595301
5147,0,-2670327.1426819763,-4469698.507213746,3671594.0810008417
5147,1,-2670325.5633721896,-4469695.805649364,3671591.8725541546
5147,2,-2670328.4782057167,-4469699.892728897,3671594.515595301
5148,0,-2670334.781540721,-4469706.851242692,3671581.131828553
5148,1,-2670332.3947497928,-4469702.875742849,3671576.711219021
5148,2,-2670331.8605033164,-4469702.455117136,3671577.5540606384
5149,0,-2670334.3095208714,-4469706.641585633,3671581.8300680607
5149,1,-2670334.781540721,-4469706.851242692,3671581.131828553
5149,2,-2670331.8605033164,-4469702.455117136,3671577.5540606384
5150,0,-2670331.579682237,-4469702.407500382,3671577.797271348
5150,1,-2670334.3095208714,-4469706.641585633,3671581.8300680607
5150,2,-2670331.8605033164,-4469702.455117136,3671577.5540606384
5151,0,-2670335.956499162,-4469705.621548843,3671581.9944982906
5151,1,-2670336.223219074,-4469706.1028618,3671581.13336382
5151,2,-2670331.8605033164,-4469702.455117136,3671577.5540606384
5152,0,-2670321.7319792807,-4469696.407799836,3671592.3924671095
5152,1,-2670322.024147903,-4469695.625948668,3671593.0577347307
5152,2,-2670322.111749902,-4469696.270185124,3671592.0771789094
5153,0,-2670322.024147903,-4469695.625948668,3671593.0577347307
5153,1,-2670322.918155314,-4469695.4656030405,3671592.743888903
5153,2,-2670322.111749902,-4469696.270185124,3671592.0771789094
5154,0,-2670321.958346131,-4469696.54947031,3671591.90211262
5154,1,-2670321.7319792807,-4469696.407799836,3671592.3924671095
5154,2,-2670322.111749902,-4469696.270185124,3671592.0771789094
5155,0,-2670322.918155314,-4469695.4656030405,3671592.743888903
5155,1,-2670323.2434848086,-4469695.8920402955,3671591.958597768
5155,2,-2670322.111749902,-4469696.270185124,3671592.0771789094
5156,0,-2670323.198696339,-4469696.570554732,3671591.5850597727
5156,1,-2670321.958346131,-4469696.54947031,3671591.90211262
5156,2,-2670322.111749902,-4469696.270185124,3671592.0771789094
5157,0,-2670323.2434848086,-4469695.8920402955,3671591.958597768
5157,1,-2670323.198696339,-4469696.570554732,3671591.5850597727
5157,2,-2670322.111749902,-4469696.270185124,3671592.0771789094
5158,0,-2670341.115028099,-4469687.193653092,3671589.2016797955
5158,1,-2670341.942026486,-4469686.311234949,3671589.9649052187
5158,2,-2670341.7910262807,-4469687.151893135,3671588.763743425
5159,0,-2670341.942026486,-4469686.311234949,3671589.9649052187
5159,1,-2670342.3410349307,-4469686.880545894,3671588.7290234645
5159,2,-2670341.7910262807,-4469687.151893135,3671588.763743425
5160,0,-2670341.0099239885,-4469687.91489053,3671588.474551686
5160,1,-2670341.115028099,-4469687.193653092,3671589.2016797955
5160,2,-2670341.7910262807,-4469687.151893135,3671588.763743425
5161,0,-2670342.3410349307,-4469686.880545894,3671588.7290234645
5161,1,-2670342.7284728424,-4469687.744840008,3671588.302239843
5161,2,-2670341.7910262807,-4469687.151893135,3671588.763743425
5162,0,-2670342.7284728424,-4469687.744840008,3671588.302239843
5162,1,-2670341.0099239885,-4469687.91489053,3671588.474551686
5162,2,-2670341.7910262807,-4469687.151893135,3671588.763743425
5163,0,-2670314.637012301,-4469708.766584965,3671583.040078215
5163,1,-2670314.9743893007,-4469709.152598508,3671582.1740348972
5163,2,-2670313.8635867117,-4469709.700957501,3671582.365334321
5164,0,-2670313.5376245347,-4469709.534941098,3671582.974367499
5164,1,-2670314.637012301,-4469708.766584965,3671583.040078215
5164,2,-2670313.8635867117,-4469709.700957501,3671582.365334321
5165,0,-2670314.9743893007,-4469709.152598508,3671582.1740348972
5165,1,-2670314.3198461877,-4469710.037635873,3671581.6630842024
5165,2,-2670313.8635867117,-4469709.700957501,3671582.365334321
5166,0,-2670314.3198461877,-4469710.037635873,3671581.6630842024
5166,1,-2670313.6887874682,-4469710.353817642,3671581.8403458805
5166,2,-2670313.8635867117,-4469709.700957501,3671582.365334321
5167,0,-2670313.6887874682,-4469710.353817642,3671581.8403458805
5167,1,-2670312.9720490193,-4469709.944673051,3671582.7666061698
5167,2,-2670313.8635867117,-4469709.700957501,3671582.365334321
5168,0,-2670312.9720490193,-4469709.944673051,3671582.7666061698
5168,1,-2670313.5376245347,-4469709.534941098,3671582.974367499
5168,2,-2670313.8635867117,-4469709.700957501,3671582.365334321
5169,0,-2670328.7954686093,-4469700.601479488,3671593.4292888124
5169,1,-2670328.337487268,-4469700.189867276,3671594.257947974
5169,2,-2670325.5359434295,-4469695.516168378,3671590.8431258835
5170,0,-2670329.466199344,-4469699.652413934,3671594.0923414496
5170,1,-2670328.7954686093,-4469700.601479488,3671593.4292888124
5170,2,-2670325.5359434295,-4469695.516168378,3671590.8431258835
5171,0,-2670328.4782057167,-4469699.892728897,3671594.515595301
5171,1,-2670328.337487268,-4469700.189867276,3671594.257947974
5171,2,-2670325.5359434295,-4469695.516168378,3671590.8431258835
5172,0,-2670325.5930500827,-4469695.4540750375,3671591.343388091
5172,1,-2670329.466199344,-4469699.652413934,3671594.0923414496
5172,2,-2670325.5359434295,-4469695.516168378,3671590.8431258835
5173,0,-2670325.5930500827,-4469695.4540750375,3671591.343388091
5173,1,-2670328.4782057167,-4469699.892728897,3671594.515595301
5173,2,-2670325.5359434295,-4469695.516168378,3671590.8431258835
5174,0,-2670334.4783559362,-4469690.261829276,3671590.338500008
5174,1,-2670333.9414713215,-4469689.714288003,3671591.5094728693
5174,2,-2670334.7015507473,-4469690.017169266,3671590.4385429146
5175,0,-2670333.9414713215,-4469689.714288003,3671591.5094728693
5175,1,-2670334.606984727,-4469689.4884238085,3671591.2153686406
5175,2,-2670334.7015507473,-4469690.017169266,3671590.4385429146
5176,0,-2670335.221433281,-4469690.375613025,3671589.577626144
5176,1,-2670334.4783559362,-4469690.261829276,3671590.338500008
5176,2,-2670334.7015507473,-4469690.017169266,3671590.4385429146
5177,0,-2670335.946816925,-4469689.662556524,3671590.071266616
5177,1,-2670335.221433281,-4469690.375613025,3671589.577626144
5177,2,-2670334.7015507473,-4469690.017169266,3671590.4385429146
5178,0,-2670334.606984727,-4469689.4884238085,3671591.2153686406
5178,1,-2670335.940416941,-4469688.954247805,3671590.8978772974
5178,2,-2670334.7015507473,-4469690.017169266,3671590.4385429146
5179,0,-2670335.940416941,-4469688.954247805,3671590.8978772974
5179,1,-2670335.946816925,-4469689.662556524,3671590.071266616
5179,2,-2670334.7015507473,-4469690.017169266,3671590.4385429146
5180,0,-2670314.778617054,-4469715.152768993,3671575.2841752856
5180,1,-2670314.398522358,-4469715.909892086,3671574.729608183
5180,2,-2670313.709038475,-4469715.743454421,3671575.3081263024
5181,0,-2670313.658902313,-4469715.443799959,3671575.637616582
5181,1,-2670314.778617054,-4469715.152768993,3671575.2841752856
5181,2,-2670313.709038475,-4469715.743454421,3671575.3081263024
5182,0,-2670313.312650877,-4469715.882096952,3671575.323219141
5182,1,-2670313.658902313,-4469715.443799959,3671575.637616582
5182,2,-2670313.709038475,-4469715.743454421,3671575.3081263024
5183,0,-2670314.398522358,-4469715.909892086,3671574.729608183
5183,1,-2670313.378031573,-4469716.097922492,3671575.170464429
5183,2,-2670313.709038475,-4469715.743454421,3671575.3081263024
5184,0,-2670313.378031573,-4469716.097922492,3671575.170464429
5184,1,-2670313.312650877,-4469715.882096952,3671575.323219141
5184,2,-2670313.709038475,-4469715.743454421,3671575.3081263024
5185,0,-2670324.4150754325,-4469705.137191,3671580.2085540746
5185,1,-2670324.5739520015,-4469705.849015045,3671579.4920979575
5185,2,-2670323.5312398784,-4469706.173589246,3671579.9566477225
5186,0,-2670324.121350425,-4469707.188178556,3671579.3053260823
5186,1,-2670323.563876849,-4469707.037167235,3671580.2016943893
5186,2,-2670323.5312398784,-4469706.173589246,3671579.9566477225
5187,0,-2670323.1239416837,-4469705.500180349,3671580.771591882
5187,1,-2670324.4150754325,-4469705.137191,3671580.2085540746
5187,2,-2670323.5312398784,-4469706.173589246,3671579.9566477225
5188,0,-2670323.563876849,-4469707.037167235,3671580.2016943893
5188,1,-2670323.044914697,-4469707.049399662,3671580.6827992266
5188,2,-2670323.5312398784,-4469706.173589246,3671579.9566477225
5189,0,-2670323.044914697,-4469707.049399662,3671580.6827992266
5189,1,-2670323.1239416837,-4469705.500180349,3671580.771591882
5189,2,-2670323.5312398784,-4469706.173589246,3671579.9566477225
5190,0,-2670324.6798543558,-4469707.183603263,3671579.408307657
5190,1,-2670324.121350425,-4469707.188178556,3671579.3053260823
5190,2,-2670323.5312398784,-4469706.173589246,3671579.9566477225
5191,0,-2670324.5739520015,-4469705.849015045,3671579.4920979575
5191,1,-2670324.6798543558,-4469707.183603263,3671579.408307657
5191,2,-2670323.5312398784,-4469706.173589246,3671579.9566477225
5192,0,-2670360.718990786,-4469684.334418002,3671578.598216287
5192,1,-2670360.227871707,-4469684.465728658,3671579.0015878617
5192,2,-2670360.3185032182,-4469684.0508406395,3671579.316887211
5193,0,-2670360.227871707,-4469684.465728658,3671579.0015878617
